Date of year,clients,previously_shoped,member,promotion,shop_competitor,prize_won,require_financing,got_a_TV,did_a purchase,promotions_used,LT_clients,prize_amount,amount_financing,amount_purchase,nb_electronics
2018-04-30,4926,0,0,1,0,0,0,0,0,4,4,122.3611111,0,,0
2018-10-31,4927,0,0,0,1,1,0,0,1,2,4,0,0,2640,0
2018-05-31,4928,0,0,0,1,0,0,0,1,1,10,0,0,970,1
2017-11-30,4929,0,0,1,0,0,0,0,1,1,11,141.3888889,0,2160,1
2018-03-31,4930,0,1,0,0,0,1,0,1,2,16,0,20416.66667,1240,0
2017-10-31,4931,0,1,1,0,0,0,0,1,2,15,125.4861111,0,2580,0
2018-02-28,4932,0,0,0,0,0,0,1,1,1,5,0,0,460,1
2018-03-31,4933,0,1,1,0,0,0,0,1,2,6,143.125,0,1600,0
2018-10-31,4934,0,1,1,1,1,0,0,1,2,6,125.9722222,0,870,0
2018-03-31,4935,0,0,0,0,0,1,1,1,2,2,0,16541.66667,2550,0
2017-12-31,4936,0,0,0,1,0,0,1,1,1,16,0,0,2810,1
2018-07-31,4937,1,1,0,0,0,1,1,1,2,7,0,13833.33333,2470,0
2017-10-31,4938,0,0,1,0,0,0,0,1,1,16,126.3888889,0,320,1
2018-01-31,4939,1,0,0,0,1,0,1,1,2,11,0,0,1610,0
2018-03-31,4940,0,0,1,0,0,0,0,1,1,12,137.9166667,0,2130,1
2018-10-31,4941,1,0,1,0,0,0,0,1,4,8,105.4166667,0,1830,0
2018-07-31,4942,0,0,1,1,0,0,0,1,3,9,180.5555556,0,1100,0
2018-04-30,4943,0,0,0,0,1,1,0,1,3,10,0,17166.66667,2390,0
2018-03-31,4944,0,0,1,0,1,1,0,1,3,7,149.7222222,9000,770,0
2018-06-30,4945,0,0,1,0,0,1,0,1,2,12,150.2777778,26875,4560,0
2018-04-30,4946,0,1,0,0,1,0,0,1,4,11,0,0,3090,0
2017-12-31,4947,1,0,1,0,0,1,0,1,2,20,134.0277778,21750,2380,0
2018-08-31,4948,0,0,1,1,0,0,1,1,1,12,106.1805556,0,1080,1
2018-02-28,4949,0,1,1,0,0,0,0,1,1,10,118.0555556,0,4100,1
2017-11-30,4950,0,0,0,0,0,1,0,1,2,8,0,12041.66667,560,0
2017-11-30,4951,0,1,0,0,0,0,0,1,1,7,0,0,1850,1
2017-11-30,4952,0,0,0,0,1,1,0,1,3,13,0,29250,1840,0
2018-08-31,4953,0,1,0,0,0,0,0,1,1,6,0,0,1900,1
2018-03-31,4954,1,0,0,0,0,1,0,1,2,12,0,26125,1320,0
2018-10-31,4955,0,1,1,0,0,0,0,1,1,15,158.4722222,0,3070,1
2018-08-31,4956,0,1,0,0,0,1,0,1,2,12,0,9250,570,0
2017-10-31,4957,0,0,0,1,0,0,0,1,1,12,0,0,4880,1
2018-07-31,4958,0,0,0,0,0,0,0,1,1,1,0,0,1860,1
2018-09-30,4959,0,0,0,1,0,0,0,1,1,17,0,0,1300,1
2018-05-31,4960,0,0,0,1,0,1,1,1,2,18,0,24375,2320,0
2018-07-31,4961,0,0,1,0,0,0,0,1,1,9,133.1944444,0,1340,1
2018-07-31,4962,1,0,1,0,0,0,0,1,1,12,142.0833333,0,2920,1
2017-11-30,4963,0,1,0,0,1,0,0,1,2,7,0,0,1240,0
2018-01-31,4964,0,0,1,0,1,0,0,1,2,11,164.9305556,0,720,0
2018-03-31,4965,1,1,0,1,0,1,1,1,2,6,0,21541.66667,2960,0
2017-11-30,4966,0,1,1,0,0,1,0,1,2,14,135.625,19791.66667,2830,0
2018-01-31,4967,0,0,1,0,1,0,0,1,2,14,147.1527778,0,4540,0
2018-01-31,4968,0,0,1,0,1,0,0,1,2,16,157.7083333,0,2320,0
2018-10-31,4969,1,1,0,1,1,0,0,1,2,17,0,0,1570,0
2018-02-28,4970,0,0,0,0,0,0,0,1,1,16,0,0,3190,1
2018-09-30,4971,1,1,0,0,0,0,0,1,1,7,0,0,2430,1
2018-10-31,4972,0,0,1,0,0,0,0,1,1,3,157.8472222,0,3180,1
2018-04-30,4973,0,0,0,0,0,0,0,1,3,18,0,0,1920,0
2018-05-31,4974,0,0,0,0,0,0,0,1,1,14,0,0,1850,1
2018-01-31,4975,0,0,0,1,0,0,0,1,1,12,0,0,2160,1
2017-12-31,4976,1,0,1,0,0,0,0,1,1,10,115.9722222,0,2100,1
2018-02-28,4977,0,0,1,0,1,0,0,1,2,8,175.1388889,0,2340,0
2018-02-28,4978,0,0,0,0,1,0,1,1,2,7,0,0,2060,0
2018-01-31,4979,0,0,1,0,1,0,1,1,2,9,128.75,0,2620,0
2018-04-30,4980,0,1,1,0,0,0,0,1,1,3,158.3333333,0,2490,1
2018-08-31,4981,0,0,0,0,0,1,0,1,4,14,0,19041.66667,1530,0
2018-02-28,4982,0,0,1,0,1,0,0,1,3,9,63.40277778,0,3980,0
2018-07-31,4983,0,0,0,0,0,1,0,0,1,1,0,17750,,1
2017-11-30,4984,0,0,1,0,0,1,0,1,2,23,105.8333333,18916.66667,2600,0
2018-07-31,4985,0,1,0,0,0,1,0,1,2,16,0,19958.33333,990,0
2018-05-31,4986,0,0,0,0,0,0,0,1,1,8,0,0,1440,1
2018-03-31,4987,0,0,0,1,1,1,0,1,3,13,0,31000,2790,0
2018-05-31,4988,0,0,1,1,1,0,0,1,2,11,135.625,0,3570,0
2017-11-30,4989,0,0,0,0,1,0,1,1,2,7,0,0,2900,0
2018-06-30,4990,0,0,0,0,1,0,0,1,2,9,0,0,860,0
2018-03-31,4991,0,0,1,0,1,0,0,1,2,15,78.33333333,0,2000,0
2018-01-31,4992,0,0,1,1,0,1,0,1,2,10,134.8611111,23833.33333,1830,0
2018-01-31,4993,1,0,1,0,0,1,1,1,2,8,174.7916667,24458.33333,1880,0
2018-05-31,4994,0,0,0,1,1,0,1,1,2,7,0,0,3280,0
2018-03-31,4995,0,1,1,1,1,0,0,1,3,10,130.9027778,0,2340,0
2018-10-31,4996,0,0,1,1,0,0,1,1,1,22,88.61111111,0,2520,1
2018-10-31,4997,0,0,0,1,1,1,0,1,3,7,0,23708.33333,2100,0
2018-06-30,4998,0,0,1,0,0,0,0,1,1,7,159.1666667,0,2260,1
2018-02-28,4999,0,0,1,1,0,0,0,1,1,18,148.8888889,0,1460,1
2017-10-31,5000,0,0,0,1,1,0,0,1,2,13,0,0,2070,0
2017-12-31,5001,0,1,1,1,0,0,0,1,1,12,100.4861111,0,1490,1
2018-10-31,5002,0,0,0,1,0,0,0,1,1,11,0,0,850,1
2017-11-30,5003,0,0,0,0,0,0,0,1,1,7,0,0,2780,1
2017-11-30,5004,0,0,0,0,1,0,0,1,2,11,0,0,880,0
2017-10-31,5005,0,0,0,0,1,0,0,0,1,10,0,0,,1
2018-05-31,5006,0,0,0,0,1,1,0,1,3,7,0,17916.66667,470,0
2018-01-31,5007,0,0,0,1,0,0,0,1,1,5,0,0,2660,1
2018-04-30,5008,0,0,1,1,0,1,0,0,1,9,121.5972222,17833.33333,,1
2018-10-31,5009,0,0,1,0,0,0,0,1,4,15,93.125,0,100,0
2018-09-30,5010,0,0,1,1,1,0,0,1,2,8,144.2361111,0,4330,0
2018-01-31,5011,1,0,1,1,0,0,0,1,1,7,174.0972222,0,150,1
2017-10-31,5012,0,1,0,0,0,0,1,1,1,3,0,0,610,1
2018-09-30,5013,0,1,0,1,1,1,0,1,3,10,0,20416.66667,2470,0
2017-10-31,5014,0,1,0,0,0,1,0,1,2,11,0,15625,820,0
2018-09-30,5015,0,0,0,0,0,1,0,1,2,5,0,18041.66667,1050,0
2018-02-28,5016,0,0,1,0,1,0,0,1,2,5,175.5555556,0,670,0
2018-07-31,5017,0,0,0,0,0,1,1,1,2,11,0,23958.33333,1280,0
2018-10-31,5018,0,0,0,0,0,1,1,1,3,7,0,19875,2690,0
2017-10-31,5019,0,0,0,1,0,0,0,1,4,11,0,0,2020,0
2017-10-31,5020,0,0,0,0,0,1,0,1,3,9,0,9041.666667,1010,0
2018-02-28,5021,0,1,0,0,0,1,0,1,2,0,0,3750,3040,0
2018-09-30,5022,0,1,0,1,0,0,0,1,1,8,0,0,1990,1
2018-06-30,5023,0,0,1,0,0,0,0,1,1,7,79.79166667,0,1730,1
2017-11-30,5024,0,0,0,0,1,1,0,1,3,7,0,19625,1920,0
2018-04-30,5025,0,1,1,0,0,1,0,1,2,9,162.5694444,24583.33333,2830,0
2017-11-30,5026,0,0,1,0,0,1,0,1,2,19,180.2083333,19333.33333,1820,0
2018-10-31,5027,0,0,1,0,0,0,0,1,1,12,54.09722222,0,3000,1
2018-08-31,5028,0,0,0,0,0,0,0,1,1,10,0,0,3200,1
2017-12-31,5029,0,0,0,1,1,1,0,1,3,15,0,26458.33333,4020,0
2018-03-31,5030,0,0,1,0,0,0,0,1,3,19,116.875,0,1910,0
2018-08-31,5031,0,0,0,0,1,0,0,1,2,0,0,0,2980,0
2018-01-31,5032,0,0,1,0,1,1,0,1,3,9,148.2638889,21500,2050,0
2017-12-31,5033,0,1,1,0,0,1,0,1,2,13,148.6111111,28833.33333,1500,0
2018-07-31,5034,0,0,1,1,0,0,0,1,1,5,141.9444444,0,280,1
2018-07-31,5035,0,0,1,0,0,0,0,1,1,5,120.2083333,0,3370,1
2017-10-31,5036,0,0,1,0,0,0,0,1,1,13,134.1666667,0,2170,1
2018-10-31,5037,0,0,1,0,0,1,0,1,2,1,120.2777778,28833.33333,1980,0
2017-12-31,5038,0,0,0,0,1,0,0,1,2,2,0,0,2320,0
2018-10-31,5039,0,0,0,0,1,0,0,1,3,1,0,0,2150,0
2018-02-28,5040,0,0,0,0,0,1,0,0,1,3,0,20208.33333,,1
2018-08-31,5041,0,0,0,0,0,0,0,1,1,10,0,0,2360,1
2017-12-31,5042,0,0,0,0,1,0,0,1,2,19,0,0,300,0
2018-06-30,5043,0,0,1,0,0,1,0,1,2,9,178.125,20000,2230,0
2018-08-31,5044,0,0,0,0,0,0,0,0,1,20,0,0,,1
2018-09-30,5045,0,0,0,0,0,1,0,1,4,6,0,24916.66667,2930,0
2018-04-30,5046,0,1,1,0,0,1,0,1,2,10,116.25,21875,2620,0
2018-03-31,5047,0,0,0,1,1,0,0,1,2,8,0,0,100,0
2018-05-31,5048,0,1,1,0,1,1,0,1,3,2,150.8333333,7041.666667,1630,0
2017-11-30,5049,0,0,0,0,1,0,0,1,4,9,0,0,2040,0
2018-10-31,5050,1,0,1,0,0,0,0,1,1,9,179.7222222,0,1360,1
2017-10-31,5051,1,0,0,0,0,1,0,1,2,12,0,25291.66667,2630,0
2018-06-30,5052,0,0,1,0,1,1,0,1,3,9,151.875,26750,2340,0
2018-09-30,5053,0,0,1,1,0,1,0,1,2,11,190.0694444,3416.666667,3030,0
2018-01-31,5054,0,0,0,1,0,0,0,1,1,4,0,0,2660,1
2018-04-30,5055,0,0,0,0,1,1,0,1,3,20,0,33416.66667,220,0
2018-09-30,5056,0,0,1,0,0,0,0,0,3,14,138.125,0,,0
2018-10-31,5057,0,0,1,1,0,0,0,0,1,20,154.8611111,0,,1
2018-08-31,5058,0,0,0,0,0,0,0,1,1,10,0,0,860,1
2018-08-31,5059,0,0,0,1,1,0,0,1,2,17,0,0,3060,0
2018-08-31,5060,0,0,1,0,0,1,0,1,2,18,177.1527778,20041.66667,3420,0
2018-06-30,5061,0,1,1,0,0,0,0,1,1,20,135.2083333,0,2110,1
2017-12-31,5062,1,0,0,1,0,0,0,1,1,8,0,0,600,1
2018-04-30,5063,0,0,1,1,0,0,1,1,1,7,191.6666667,0,1840,1
2018-08-31,5064,1,0,0,0,1,1,1,1,3,14,0,28583.33333,940,0
2017-10-31,5065,0,1,0,1,1,0,0,1,2,6,0,0,2520,0
2018-09-30,5066,0,1,0,0,1,0,0,1,2,10,0,0,3410,0
2018-09-30,5067,0,1,0,0,0,0,0,1,1,3,0,0,1160,1
2018-06-30,5068,0,1,0,0,0,0,0,1,2,8,0,0,1200,0
2018-02-28,5069,0,0,1,0,0,0,0,1,1,9,46.25,0,3410,1
2018-06-30,5070,0,1,0,0,0,1,0,1,3,13,0,19708.33333,2050,0
2018-03-31,5071,0,0,0,0,1,1,0,1,3,9,0,16375,2410,0
2018-01-31,5072,0,0,1,1,1,1,0,1,3,3,152.5694444,27500,3020,0
2018-04-30,5073,1,0,1,0,1,0,0,1,2,20,136.8055556,0,1700,0
2018-01-31,5074,0,0,0,0,1,0,0,1,2,15,0,0,1090,0
2018-09-30,5075,0,0,0,1,0,0,0,1,1,12,0,0,100,1
2018-03-31,5076,0,0,1,0,0,1,0,1,5,2,160.9027778,28125,1970,0
2018-01-31,5077,0,0,1,1,1,0,0,1,2,6,905.2777778,0,1490,0
2018-05-31,5078,0,0,1,0,0,0,0,1,1,10,117.7083333,0,3290,1
2018-03-31,5079,0,0,1,1,0,0,0,1,1,4,141.7361111,0,430,1
2017-11-30,5080,1,0,0,1,1,0,1,1,2,23,0,0,1910,0
2018-07-31,5081,1,1,1,0,1,0,0,1,2,14,152.0833333,0,1860,0
2018-05-31,5082,0,1,0,0,0,0,1,1,1,9,0,0,2060,1
2018-03-31,5083,0,0,1,0,1,0,0,1,2,9,130.0694444,0,680,0
2018-01-31,5084,0,0,1,0,0,0,0,1,1,13,88.26388889,0,3220,1
2018-01-31,5085,0,0,1,0,0,0,0,1,1,4,146.3888889,0,3620,1
2018-02-28,5086,0,1,1,0,1,0,0,0,1,5,144.7916667,0,,1
2018-07-31,5087,0,0,1,1,0,0,0,0,1,12,146.5277778,0,,1
2017-10-31,5088,0,0,0,0,1,1,0,1,3,2,0,16750,2410,0
2018-03-31,5089,0,0,0,1,1,1,0,1,4,14,0,16125,2560,0
2018-02-28,5090,0,0,0,0,0,0,0,1,2,5,0,0,1880,0
2018-07-31,5091,0,1,0,1,0,0,0,1,2,7,0,0,2200,0
2018-04-30,5092,0,0,1,0,0,0,0,1,1,14,152.8472222,0,1680,1
2018-01-31,5093,0,0,0,0,0,0,0,1,1,3,0,0,330,1
2018-10-31,5094,0,0,1,0,0,0,0,1,1,8,157.8472222,0,1840,1
2017-11-30,5095,0,0,0,0,1,1,0,1,3,3,0,15458.33333,610,0
2018-07-31,5096,0,0,1,0,0,0,0,1,1,0,144.2361111,0,1980,1
2018-10-31,5097,0,0,0,1,0,0,0,1,1,11,0,0,840,1
2017-11-30,5098,0,0,0,1,1,0,1,1,2,10,0,0,3210,0
2017-12-31,5099,1,1,0,0,0,1,1,1,2,12,0,22250,3810,0
2017-12-31,5100,0,0,0,0,1,0,0,1,2,8,0,0,1860,0
2018-10-31,5101,0,0,0,0,1,0,0,1,3,11,0,0,740,0
2018-02-28,5102,0,0,1,1,0,0,1,1,1,9,50.55555556,0,1820,1
2018-06-30,5103,0,0,1,0,0,0,0,1,2,14,154.4444444,0,1030,0
2018-08-31,5104,0,0,0,0,0,0,0,1,1,6,0,0,3160,1
2018-02-28,5105,0,0,1,0,0,1,0,1,2,18,178.2638889,33833.33333,2810,0
2017-10-31,5106,0,0,0,0,1,0,0,1,2,11,0,0,1910,0
2018-01-31,5107,0,0,1,1,0,1,1,1,2,10,122.9861111,21000,2300,0
2018-03-31,5108,1,0,0,0,1,0,0,1,2,11,0,0,960,0
2018-08-31,5109,0,1,1,1,0,0,0,1,1,7,182.0833333,0,1330,1
2018-08-31,5110,1,0,0,0,1,1,0,1,3,25,0,13958.33333,1440,0
2018-10-31,5111,0,1,1,0,0,0,0,1,1,6,120.2083333,0,1900,1
2018-10-31,5112,0,0,1,0,0,1,0,1,2,13,140,23291.66667,2600,0
2018-05-31,5113,0,0,0,0,0,0,0,1,1,8,0,0,2130,1
2018-08-31,5114,1,1,0,1,0,0,0,1,1,9,0,0,1450,1
2018-07-31,5115,0,0,0,0,0,0,0,1,3,15,0,0,3830,0
2018-06-30,5116,0,0,0,0,1,0,1,1,3,18,0,0,3230,0
2018-04-30,5117,0,1,0,1,0,1,0,1,3,10,0,10958.33333,1420,0
2017-12-31,5118,0,0,1,1,0,0,0,1,1,11,151.5277778,0,100,1
2018-08-31,5119,0,1,0,0,0,0,0,1,1,13,0,0,2980,1
2018-02-28,5120,0,0,0,0,1,0,0,1,2,2,0,0,4060,0
2018-07-31,5121,0,1,0,1,1,1,0,1,3,8,0,24000,910,0
2018-05-31,5122,0,1,1,1,1,0,0,1,2,17,120,0,2600,0
2017-12-31,5123,0,1,1,0,0,0,0,1,1,3,137.2222222,0,2940,1
2017-12-31,5124,0,0,1,1,1,0,0,1,2,13,123.6805556,0,2810,0
2018-09-30,5125,0,0,0,1,0,0,0,1,1,8,0,0,1810,1
2017-10-31,5126,0,0,0,0,0,0,0,1,1,9,0,0,3480,1
2017-10-31,5127,0,1,0,1,1,1,1,1,3,13,0,32250,2980,0
2018-08-31,5128,0,1,0,0,1,0,0,1,2,11,0,0,1930,0
2018-01-31,5129,0,0,1,0,1,0,0,0,1,15,121.7361111,0,,1
2018-05-31,5130,0,0,1,0,0,1,1,1,2,3,105.4166667,19083.33333,3160,0
2018-10-31,5131,0,1,0,0,0,0,0,1,1,15,0,0,3380,1
2018-07-31,5132,0,0,1,0,0,0,0,0,1,10,118.1944444,0,,1
2017-10-31,5133,0,0,0,0,0,0,0,1,2,4,0,0,1360,0
2018-10-31,5134,1,0,0,1,1,0,0,1,2,10,0,0,1500,0
2018-10-31,5135,0,1,1,1,0,1,0,1,2,10,132.1527778,17333.33333,2720,0
2018-04-30,5136,0,1,0,0,0,0,0,1,1,19,0,0,1240,1
2018-08-31,5137,0,0,1,0,0,1,0,0,1,16,119.2361111,15500,,1
2018-10-31,5138,0,1,0,0,0,0,0,1,1,18,0,0,1250,1
2018-07-31,5139,0,1,0,0,0,1,0,1,2,5,0,25833.33333,900,0
2018-01-31,5140,0,0,1,0,0,0,0,1,1,0,150.3472222,0,3010,1
2017-12-31,5141,0,1,0,0,0,0,0,1,1,5,0,0,2510,1
2017-12-31,5142,0,1,0,0,1,0,0,1,2,0,0,0,4220,0
2018-03-31,5143,0,1,0,0,0,1,0,1,2,3,0,205333.3333,4580,0
2018-10-31,5144,0,0,1,0,0,0,0,1,1,14,172.3611111,0,2060,1
2017-11-30,5145,0,1,0,1,1,0,0,1,3,10,0,0,1990,0
2018-09-30,5146,0,0,0,1,0,0,0,1,1,11,0,0,1320,1
2018-03-31,5147,0,1,1,0,1,1,0,1,3,5,167.5694444,21000,2120,0
2018-08-31,5148,1,0,0,0,0,0,0,0,3,6,0,0,,0
2018-01-31,5149,0,1,0,0,1,0,0,1,2,13,0,0,1770,0
2018-03-31,5150,0,0,0,0,1,1,0,1,3,11,0,16375,1980,0
2018-04-30,5151,0,1,0,0,0,1,0,1,2,18,0,27125,820,0
2018-03-31,5152,0,0,0,0,0,1,0,1,2,1,0,28041.66667,1650,0
2018-10-31,5153,0,1,1,1,0,0,1,1,1,7,123.2638889,0,15180,1
2017-11-30,5154,1,0,0,1,0,0,0,1,1,6,0,0,3000,1
2017-10-31,5155,0,0,1,0,1,0,1,1,2,14,129.0277778,0,3110,0
2018-09-30,5156,0,0,0,1,1,1,0,1,3,11,0,15416.66667,3600,0
2018-07-31,5157,1,1,0,1,0,1,0,1,2,21,0,17000,2880,0
2018-10-31,5158,1,0,1,0,0,1,0,0,2,7,136.3194444,22291.66667,,0
2018-10-31,5159,1,0,1,0,0,0,0,1,1,14,154.2361111,0,2190,1
2018-07-31,5160,1,0,0,0,0,0,0,1,1,11,0,0,1490,1
2018-06-30,5161,0,0,0,1,1,1,0,1,3,11,0,19833.33333,1640,0
2017-10-31,5162,0,0,0,0,0,1,0,1,2,3,0,20291.66667,1410,0
2018-04-30,5163,0,0,0,0,1,0,0,1,2,14,0,0,2510,0
2017-11-30,5164,0,0,0,0,1,1,0,1,3,7,0,24333.33333,2340,0
2018-02-28,5165,0,0,1,0,0,0,0,1,4,14,99.58333333,0,1870,0
2018-02-28,5166,1,0,0,1,0,0,0,1,2,6,0,0,1370,0
2018-06-30,5167,0,0,0,0,0,0,0,1,1,7,0,0,2020,1
2017-10-31,5168,1,0,0,1,0,0,1,1,1,16,0,0,2430,1
2018-09-30,5169,0,0,0,1,1,0,0,1,2,11,0,0,3230,0
2018-04-30,5170,0,1,0,0,0,0,0,1,1,13,0,0,2640,1
2018-02-28,5171,0,0,1,0,0,0,0,1,1,10,93.54166667,0,2580,1
2018-04-30,5172,0,0,0,1,0,0,0,1,1,10,0,0,920,1
2018-08-31,5173,0,0,0,0,0,0,0,1,1,10,0,0,1460,1
2018-06-30,5174,0,0,1,0,0,1,1,1,2,6,143.8194444,18000,1700,0
2017-11-30,5175,0,0,1,0,0,0,0,1,1,10,169.2361111,0,2670,1
2018-05-31,5176,1,0,1,0,1,0,0,1,2,12,141.3194444,0,1750,0
2017-10-31,5177,0,1,1,1,1,0,0,1,2,8,123.8888889,0,950,0
2018-08-31,5178,0,1,0,0,1,0,0,1,2,15,0,0,1100,0
2018-10-31,5179,0,0,0,0,0,1,0,1,2,14,0,19166.66667,1980,0
2018-04-30,5180,0,0,1,0,0,1,0,1,2,8,148.4722222,28625,2370,0
2018-08-31,5181,0,0,0,1,0,0,0,1,2,9,0,0,3330,0
2018-10-31,5182,0,0,0,1,0,1,0,1,2,9,0,27041.66667,2680,0
2018-02-28,5183,0,1,0,1,0,0,0,0,1,1,0,0,,1
2018-04-30,5184,0,1,1,1,0,1,0,1,2,19,156.7361111,24000,2140,0
2018-10-31,5185,0,0,0,0,1,0,0,1,2,0,0,0,2760,0
2017-11-30,5186,0,0,0,1,0,1,0,1,2,13,0,20166.66667,3490,0
2018-08-31,5187,0,0,1,1,1,0,0,1,2,9,119.6527778,0,2070,0
2018-10-31,5188,0,1,0,0,1,0,0,1,3,6,0,0,2200,0
2018-02-28,5189,0,0,1,0,0,0,1,1,1,11,106.5972222,0,1310,1
2018-04-30,5190,0,1,0,0,1,0,0,1,2,9,0,0,780,0
2018-10-31,5191,0,0,0,0,0,0,0,1,1,12,0,0,200,1
2017-11-30,5192,0,0,1,1,0,0,0,1,1,10,198.4027778,0,3050,1
2017-10-31,5193,0,0,1,1,1,1,1,1,3,7,114.6527778,27375,1920,0
2018-10-31,5194,0,0,0,0,1,1,0,1,3,8,0,22500,2720,0
2018-10-31,5195,0,0,0,0,0,0,0,1,1,7,0,0,1430,1
2018-08-31,5196,0,0,0,0,1,0,0,1,2,3,0,0,460,0
2018-09-30,5197,0,0,0,1,0,0,0,1,1,2,0,0,2440,1
2018-01-31,5198,0,0,0,1,1,0,0,1,2,13,0,0,2680,0
2018-06-30,5199,0,0,0,0,0,1,0,1,2,14,0,26583.33333,2130,0
2018-07-31,5200,0,0,0,1,0,1,0,1,2,7,0,27875,1900,0
2017-11-30,5201,0,0,0,0,1,0,0,1,2,10,0,0,2920,0
2017-10-31,5202,0,0,1,0,0,0,0,1,1,4,98.05555556,0,1000,1
2018-10-31,5203,0,0,1,0,0,0,0,1,1,15,156.1111111,0,2040,1
2018-02-28,5204,0,0,0,1,0,1,0,1,2,2,0,29791.66667,2530,0
2018-01-31,5205,0,1,1,1,0,0,1,1,4,10,116.1111111,0,2140,0
2018-05-31,5206,0,0,0,1,0,0,0,1,1,12,0,0,3910,1
2018-02-28,5207,0,0,0,1,0,1,0,1,2,2,0,27875,2670,0
2018-07-31,5208,1,1,0,0,1,1,0,1,3,11,0,11375,1990,0
2018-08-31,5209,0,0,0,1,0,0,1,1,1,9,0,0,2330,1
2018-10-31,5210,0,0,0,0,1,0,0,1,2,17,0,0,2680,0
2018-01-31,5211,0,1,0,0,1,0,0,1,2,8,0,0,100,0
2017-12-31,5212,0,0,1,0,1,1,0,1,3,3,145.9027778,20333.33333,1280,0
2018-02-28,5213,0,1,1,1,0,0,1,1,3,12,105.9722222,0,2410,0
2018-05-31,5214,0,0,0,0,1,0,1,1,2,10,0,0,2150,0
2018-08-31,5215,0,0,0,0,0,1,1,1,2,18,0,14291.66667,2090,0
2018-08-31,5216,0,1,0,1,0,1,0,1,2,8,0,14500,1120,0
2018-09-30,5217,0,1,1,1,0,0,0,0,1,14,176.5277778,0,,1
2018-06-30,5218,0,0,0,0,0,1,0,1,2,14,0,27083.33333,2060,0
2017-11-30,5219,0,0,1,1,1,0,0,1,2,15,160.9027778,0,2600,0
2018-02-28,5220,0,1,1,0,1,0,0,1,2,8,166.0416667,0,2410,0
2017-11-30,5221,0,0,0,0,1,0,0,1,2,11,0,0,2150,0
2018-06-30,5222,0,0,0,1,0,0,1,1,1,11,0,0,2940,1
2018-10-31,5223,0,0,1,0,1,0,0,1,4,3,133.8194444,0,3290,0
2018-07-31,5224,0,1,0,0,0,1,0,1,4,13,0,25750,1200,0
2017-11-30,5225,0,0,1,0,1,0,0,1,3,6,102.7777778,0,1980,0
2017-10-31,5226,0,0,1,0,1,0,0,1,2,11,135.3472222,0,2040,0
2018-05-31,5227,0,0,0,1,0,0,0,1,1,18,0,0,2330,1
2017-10-31,5228,0,1,0,0,1,1,1,1,3,12,0,16625,1380,0
2018-05-31,5229,0,0,0,0,1,1,1,1,3,9,0,21833.33333,2850,0
2017-10-31,5230,1,1,0,1,0,1,0,1,2,9,0,25500,1420,0
2017-12-31,5231,0,0,0,1,0,0,0,1,1,12,0,0,1690,1
2018-10-31,5232,0,1,0,1,0,0,0,1,1,9,0,0,3140,1
2018-03-31,5233,0,1,0,0,0,0,0,1,1,11,0,0,130,1
2018-05-31,5234,0,0,0,1,0,1,0,1,2,14,0,22541.66667,1690,0
2018-10-31,5235,0,1,1,0,0,0,0,1,1,8,189.7222222,0,2190,1
2018-06-30,5236,0,1,0,0,0,0,0,1,3,10,0,0,800,0
2018-05-31,5237,0,0,1,1,0,0,0,1,1,5,101.5972222,0,2260,1
2018-02-28,5238,0,1,0,0,0,0,0,1,1,8,0,0,2820,1
2017-10-31,5239,0,1,1,1,1,1,0,1,3,2,150.5555556,7541.666667,4260,0
2017-10-31,5240,0,0,0,1,1,0,0,1,3,17,0,0,2960,0
2018-01-31,5241,0,0,1,0,1,0,0,1,2,0,140.6944444,0,3250,0
2018-03-31,5242,0,0,0,0,0,0,0,1,3,14,0,0,2330,0
2018-08-31,5243,0,0,0,0,1,0,0,1,2,7,0,0,1380,0
2018-08-31,5244,0,0,0,0,1,0,0,1,2,7,0,0,1380,0
2018-05-31,5245,0,0,0,0,0,1,0,0,1,8,0,26791.66667,,1
2017-12-31,5246,0,1,0,1,1,0,0,1,2,19,0,0,1360,0
2017-12-31,5247,0,0,0,0,0,1,0,1,2,15,0,20583.33333,920,0
2018-04-30,5248,0,0,1,1,0,0,0,1,1,9,138.9583333,0,1740,1
2018-10-31,5249,0,0,1,1,1,0,0,1,2,13,99.02777778,0,3270,0
2018-02-28,5250,0,1,0,0,0,0,0,1,1,13,0,0,2190,1
2018-06-30,5251,0,0,0,1,0,0,0,1,1,13,0,0,170,1
2018-04-30,5252,0,0,0,0,0,0,0,1,1,10,0,0,2410,1
2018-01-31,5253,0,1,1,0,0,0,0,1,1,14,151.3194444,0,1640,1
2018-09-30,5254,0,0,1,0,0,1,0,1,2,16,175.2083333,23708.33333,2650,0
2018-04-30,5255,0,0,0,0,0,0,0,1,1,13,0,0,1110,1
2018-08-31,5256,0,1,1,0,0,1,0,1,2,3,108.6805556,18375,990,0
2018-03-31,5257,0,1,0,1,1,1,1,1,3,16,0,26625,310,0
2018-06-30,5258,0,0,0,0,1,1,0,1,3,10,0,21833.33333,1880,0
2018-08-31,5259,0,1,0,1,0,0,0,1,1,4,0,0,2680,1
2018-01-31,5260,0,0,0,1,0,0,1,1,1,9,0,0,2390,1
2018-02-28,5261,0,0,0,0,0,0,0,1,1,4,0,0,1450,1
2018-10-31,5262,0,0,1,1,0,1,0,1,2,4,140.2083333,7083.333333,2120,0
